"","Source_ID","Site","Plot_Name","State.province","Locality_description","Habitat","Habit","Latitude","Longitude","Elevation.m.","Morpho_species","Family","Genus","Species","Taxon","Average_DBH.cm.","X.C","X.N","C.N","d13C","d15N","X.P","N.P","N.C","X._of_leaves","Scanned_WetLeaf_area.cm.2.","Dry_Mass.g.","SLA_Punch","SLA.cm.2.g.","SLA..m_.kg.","Average_SLA.cm.2.g.","Plot_Abundance.N.","Species_Abundance.n."
"277","Vanessa_1201","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Annonaceae","Xylopia","","",3.5,47.142095,2.352021,20.04322878,NA,NA,0.154675,15.20622868,0.049892161,"",NA,0.085,NA,281.0871,28.10871,NA,NA,NA
"278","Vanessa_1202","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Tiliaceae","Mortoniodendron","","",5.1,44.783739,2.30958,19.39042553,NA,NA,0.068863,33.53886024,0.051571844,"",NA,0.034,NA,313.7118,31.37118,NA,NA,NA
"279","Vanessa_1203","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Flacourtiaceae","Xylosma","chlorantha","Xylosma chlorantha",3.3,47.510442,2.73625,17.36334107,NA,NA,0.117233,23.34022653,0.057592602,"",NA,0.256,NA,164.8047,16.48047,NA,NA,NA
"280","Vanessa_1204","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Juglandaceae","Alfaroa","guanacastensis","Alfaroa guanacastensis",2.6,49.795161,1.650168,30.17581301,NA,NA,0.081075,20.3534972,0.033139124,"",NA,0.072,NA,234.3889,23.43889,NA,NA,NA
"281","Vanessa_1205","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Araliaceae","Dendropanax","arboreus","Dendropanax arboreus",7.2,45.983938,2.31945,19.82536291,NA,NA,0.100111,23.16877659,0.050440439,"",NA,0.127,NA,185.5165,18.55165,NA,NA,NA
"282","Vanessa_1206","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Rubiaceae","Psychotria","quinqueradiata","Psychotria quinqueradiata",2.5,46.059708,2.20908,20.85017654,NA,NA,0.064158,34.43208196,0.047961225,"",NA,0.2,NA,212.137,21.2137,NA,NA,NA
"283","Vanessa_1207","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Myrtaceae","Calyptranthes","chytraculia","Calyptranthes chytraculia",14,46.523477,1.511097,30.78788258,NA,NA,0.051999,29.06019865,0.032480311,"",NA,0.215,NA,102.746,10.2746,NA,NA,NA
"284","Vanessa_1208","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Inga","densiflora","Inga densiflora",3.6,51.695253,3.54618,14.57772956,NA,NA,0.125262,28.31012714,0.068597788,"",NA,0.244,NA,202.6385,20.26385,NA,NA,NA
"285","Vanessa_1209","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Aquifoliaceae","Ilex","","",12.5,51.244046,1.699368,30.15476695,NA,NA,0.064415,26.38155557,0.033162253,"",NA,0.183,NA,265.0109,26.50109,NA,NA,NA
"286","Vanessa_1210","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Moraceae","Pseudolmedia","","",2.5,44.052038,2.160864,20.38630751,NA,NA,0.116935,18.47924676,0.049052532,"",NA,0.125,NA,175.968,17.5968,NA,NA,NA
"287","Vanessa_1211","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Flacourtiaceae","Casearia","hirsuta","Casearia hirsuta",2.6,47.644086,3.396768,14.02629971,NA,NA,0.087766,38.70245323,0.071294641,"",NA,0.221,NA,260.4072,26.04072,NA,NA,NA
"288","Vanessa_1212","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Lianna",10.95428,-85.49187,685,NA,"Rhizophoraceae","Cassipourea","elliptica","Cassipourea elliptica",7.1,44.294343,2.276976,19.45314443,NA,NA,0.097399,23.37773599,0.051405571,"",NA,0.245,NA,139.7012,13.97012,NA,NA,NA
"289","Vanessa_1213","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Moraceae","Trophis","","",2.9,42.084917,2.058528,20.44418002,NA,NA,0.096145,21.41065919,0.048913676,"",NA,0.169,NA,146.7065,14.67065,NA,NA,NA
"290","Vanessa_1214","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Apocynaceae","Stemmadenia","","",17.7,44.498077,1.571448,28.31660799,NA,NA,0.179549,8.752191239,0.035314964,"",NA,0.132,NA,275.4591,27.54591,NA,NA,NA
"291","Vanessa_1215","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Apocynaceae","Stemmadenia","","",NA,47.835952,3.170448,15.08807336,NA,NA,0.092333,34.33717427,0.066277514,"",NA,NA,NA,NA,NA,NA,NA,NA
"292","Vanessa_1216","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Ebenaceae","Diospyros","blancoi","Diospyros blancoi",90,47.64013,2.590872,18.38768183,NA,NA,0.079075,32.76476456,0.054384234,"",NA,0.295,NA,80.50644,8.050644,NA,NA,NA
"293","Vanessa_1217","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Celastraceae","Maytenus","segoviarum","Maytenus segoviarum",14,49.080114,2.866392,17.12261059,NA,NA,0.12113,23.66384351,0.058402309,"",NA,0.206,NA,75.47961,7.547961,NA,NA,NA
"294","Vanessa_1218","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Sapotaceae","Pouteria","campechiana","Pouteria campechiana",27.9,49.122073,3.005415,16.34452247,NA,NA,0.077964,38.54866761,0.061182577,"",NA,0.626,NA,171.7572,17.17572,NA,NA,NA
"295","Vanessa_1219","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Moraceae","Brosimum","alicastrum","Brosimum alicastrum",3.3,49.566517,1.39167,35.61657361,NA,NA,0.068886,20.20258434,0.028076816,"",NA,0.29,NA,135.6786,13.56786,NA,NA,NA
"296","Vanessa_1220","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Bignoniaceae","","","",4.1,48.72803,1.5498,31.44149568,NA,NA,0.107444,14.42426909,0.031805103,"",NA,0.073,NA,217.5425,21.75425,NA,NA,NA
"297","Vanessa_1221","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Sapindaceae","","","",3,51.095696,4.632672,11.02942233,NA,NA,0.321797,14.39624025,0.09066658,"",NA,0.233,NA,230.9262,23.09262,NA,NA,NA
"298","Vanessa_1222","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Apocynaceae","Stemmadenia","","",2.8,45.438393,2.798145,16.23875568,NA,NA,0.25688,10.89282527,0.061581073,"",NA,0.023,NA,259.6696,25.96696,NA,NA,NA
"299","Vanessa_1223","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Inga","densiflora","Inga densiflora",6,50.40933,3.272784,15.40258386,NA,NA,0.187691,17.43707507,0.064924172,"",NA,0.169,NA,223.5633,22.35633,NA,NA,NA
"300","Vanessa_1224","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Bignoniaceae","Cydista","","",3,47.507604,2.930352,16.21225163,NA,NA,0.151237,19.37591459,0.061681747,"",NA,0.063,NA,179.8381,17.98381,NA,NA,NA
"301","Vanessa_1225","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Chrysobalanaceae","Hirtella","racemosa","Hirtella racemosa",3,44.498077,1.571448,28.31660799,NA,NA,0.191193,8.219191108,0.035314964,"",NA,0.078,NA,161.059,16.1059,NA,NA,NA
"302","Vanessa_1226","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Myrtaceae","Eugenia","","",16.9,48.656822,2.485584,19.5756096,NA,NA,0.085648,29.0209985,0.051083977,"",NA,0.249,NA,119.5598,11.95598,NA,NA,NA
"303","Vanessa_1227","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Moraceae","Brosimum","alicastrum","Brosimum alicastrum",NA,43.782739,2.501058,17.50568719,NA,NA,0.070895,35.27810228,0.057124293,"",NA,NA,NA,NA,NA,NA,NA,NA
"304","Vanessa_1228","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.109,NA,123.0734,12.30734,NA,NA,NA
"305","Vanessa_1229","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Cynometra","retusa","Cynometra retusa",2.8,47.479912,1.779072,26.68802162,NA,NA,0.10147,17.53294524,0.037469994,"",NA,0.229,NA,159.6044,15.96044,NA,NA,NA
"306","Vanessa_1230","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Sapotaceae","Pouteria","","",12.2,48.8566,2.900832,16.84227146,NA,NA,0.074771,38.79641468,0.059374414,"",NA,0.367,NA,138.7302,13.87302,NA,NA,NA
"307","Vanessa_1231","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Sapotaceae","Pouteria","","",47.6,49.457912,1.6974,29.13745257,NA,NA,0.08675,19.56658177,0.03432009,"",NA,0.629,NA,109.2067,10.92067,NA,NA,NA
"308","Vanessa_1232","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Myrtaceae","Calyptranthes","chytraculia","Calyptranthes chytraculia",2.9,46.061892,1.523345,30.23733429,NA,NA,0.079841,19.07962095,0.033071698,"",NA,0.202,NA,108.8911,10.88911,NA,NA,NA
"309","Vanessa_1233","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Bignoniaceae","","","",4,46.724678,5.373228,8.695830142,NA,NA,0.070026,76.73232856,0.114997646,"",NA,0.099,NA,228.8848,22.88848,NA,NA,NA
"310","Vanessa_1234","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Bignoniaceae","","","",3.1,49.230442,3.438096,14.31910046,NA,NA,0.249047,13.80500278,0.069836789,"",NA,0.073,NA,190.2712,19.02712,NA,NA,NA
"311","Vanessa_1235","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Lauraceae","","","",10.9,52.893698,2.486568,21.27176816,NA,NA,0.044216,56.23722627,0.047010667,"",NA,0.388,NA,117.4139,11.74139,NA,NA,NA
"312","Vanessa_1236","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Anacardiaceae","Tapirira","mexicana","Tapirira mexicana",6.2,50.176915,1.867632,26.86659631,NA,NA,0.16884,11.06153266,0.037220941,"",NA,0.168,NA,134.8786,13.48786,NA,NA,NA
"313","Vanessa_1237","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Apocynaceae","Stemmadenia","","",2.7,45.773887,2.339952,19.56189144,NA,NA,0.514094,4.551600057,0.051119801,"",NA,0.049,NA,246.6898,24.66898,NA,NA,NA
"314","Vanessa_1238","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Lianna",10.95428,-85.49187,685,NA,"Passifloraceae","Passiflora","","",3.2,47.547164,2.122488,22.40161735,NA,NA,0.098112,21.63329386,0.044639634,"",NA,0.359,NA,143.0089,14.30089,NA,NA,NA
"315","Vanessa_1239","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Inga","densiflora","Inga densiflora",2.9,49.814136,3.151165,15.80816492,NA,NA,0.07858,40.10138323,0.063258449,"",NA,0.128,NA,116.2906,11.62906,NA,NA,NA
"316","Vanessa_1240","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides",8.8,41.857101,1.451705,28.8330625,NA,NA,0.088695,16.36747204,0.034682407,"",NA,0.327,NA,92.63303,9.263303,NA,NA,NA
"317","Vanessa_1241","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Sapotaceae","Pouteria","","",4.3,49.062888,1.83279,26.76950878,NA,NA,0.044241,41.42757745,0.037355934,"",NA,0.579,NA,108.2383,10.82383,NA,NA,NA
"318","Vanessa_1242","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Inga","exalata","Inga exalata",4.5,48.608343,3.03276,16.02775788,NA,NA,0.112888,26.8652898,0.062391759,"",NA,0.15,NA,222.8013,22.28013,NA,NA,NA
"319","Vanessa_1243","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,NA,NA,NA,"",10.9,45.990963,2.5074,18.34209261,NA,NA,0.092102,27.22407104,0.054519406,"",NA,0.124,NA,208.7355,20.87355,NA,NA,NA
"320","Vanessa_1244","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Sapindaceae","","","",5,49.321629,2.991965,16.48469451,NA,NA,0.294581,10.15666917,0.060662331,"",NA,0.251,NA,219.0837,21.90837,NA,NA,NA
"321","Vanessa_1245","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Machaerium","kegelii","Machaerium kegelii",10.5,49.189761,2.321335,21.19028964,NA,NA,0.11673,19.88629182,0.047191427,"",NA,0.237,NA,190.8219,19.08219,NA,NA,NA
"322","Vanessa_1246","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Theaceae","Ternstroemia","tepezapote","Ternstroemia tepezapote",60,45.540414,1.28355,35.48004675,NA,NA,0.071571,17.93394788,0.028184856,"",NA,0.403,NA,89.28089,8.928089,NA,NA,NA
"323","Vanessa_1247","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Rubiaceae","Faramea","","",4.8,43.307649,1.919355,22.56364716,NA,NA,0.083101,23.09676793,0.044319076,"",NA,0.254,NA,151.3614,15.13614,NA,NA,NA
"324","Vanessa_1248","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Fabaceae","Inga","densiflora","Inga densiflora",4.2,50.426523,3.939205,12.80119288,NA,NA,0.171357,22.98830453,0.07811772,"",NA,0.251,NA,178.2869,17.82869,NA,NA,NA
"325","Vanessa_1249","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Myrsinaceae","Ardisia","compressa","Ardisia compressa",9.2,47.195757,1.76513,26.73783631,NA,NA,0.096015,18.3838279,0.037400184,"",NA,0.289,NA,137.128,13.7128,NA,NA,NA
"326","Vanessa_1250","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Chrysobalanaceae","Licania","riverae","Licania riverae",18.8,39.699261,1.059675,37.46361951,NA,NA,0.041167,25.74117508,0.026692562,"",NA,0.409,NA,90.75452,9.075452,NA,NA,NA
"327","Vanessa_1251","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Annonaceae","Unonopsis","","",3.7,48.845797,3.58281,13.63337632,NA,NA,0.082449,43.45498352,0.073349402,"",NA,0.137,NA,188.2394,18.82394,NA,NA,NA
"328","Vanessa_1252","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,"Bombacaceae","Pachira","aquatica","Pachira aquatica",7.3,45.686268,2.705405,16.88703466,NA,NA,0.101288,26.70991727,0.059217028,"",NA,0.344,NA,204.5058,20.45058,NA,NA,NA
"329","Vanessa_1253","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,NA,NA,NA,"",NA,49.864086,3.021815,16.50136954,NA,NA,0.078286,38.59984314,0.060601031,"",NA,0.238,NA,135.842,13.5842,NA,NA,NA
"330","Vanessa_1254","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.148054,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA
"331","Vanessa_1255","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,NA,NA,NA,"",NA,43.824132,3.851645,11.37802991,NA,NA,0.14884,25.87777026,0.087888677,"",NA,NA,NA,NA,NA,NA,NA,NA
"332","Vanessa_1256","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","Tree",10.95428,-85.49187,685,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.124253,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA
"333","Vanessa_1257","Maritza","Maritza","Guanacaste","Area_de_Concervacion_Guanacaste","Tropical_premontane_moist_forest","",10.95428,-85.49187,685,NA,NA,NA,NA,"",NA,41.538497,2.747328,15.11959875,NA,NA,0.116889,23.50379933,0.066139321,"",NA,NA,NA,NA,NA,NA,NA,NA
"334","Vanessa_1349","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Cunoniaceae","Weinmannia","pinnata","Weinmannia pinnata",7.1,44.14992591,1.561227907,28.27897561,NA,NA,0.073524,21.23426238,0.03536196,"3",76.9,0.501,NA,153.493,15.3493,NA,NA,NA
"335","Vanessa_1350","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Araliaceae","Dendropanax","querceti","Dendropanax querceti",4.1,45.4,1.6,28.375,NA,NA,0.088322,18.1155318,0.035242291,"4",50.5,0.415,NA,121.6867,12.16867,NA,NA,NA
"336","Vanessa_1351","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Araceae","Anthurium","concinnatum","Anthurium concinnatum",NA,45.37,2.56,17.72265625,NA,NA,0.146227,17.50702675,0.05642495,"1",530.3,3.364,NA,157.6397,15.76397,NA,NA,NA
"337","Vanessa_1352","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Caprifoliaceae","Viburnum","stellatotomentosum","Viburnum stellatotomentosum",7.7,46.71,1.28,36.4921875,NA,NA,0.068865,18.58709068,0.027403126,"4",72.5,0.663,NA,109.3514,10.93514,NA,NA,NA
"338","Vanessa_1353","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Styracaceae","Styrax","argenteus","Styrax argenteus",7.6,52.43,1.46,35.9109589,NA,NA,0.06641,21.98464087,0.027846653,"2",131.3,1.559,NA,84.22065,8.422065,NA,NA,NA
"339","Vanessa_1354","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Winteraceae","Drimys","granadensis","Drimys granadensis",5,52.01,0.89,58.43820225,NA,NA,0.068936,12.91052571,0.017112094,"4",85.8,1.06,NA,80.9434,8.09434,NA,NA,NA
"340","Vanessa_1355","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Celastraceae","Microtropis","occidentalis","Microtropis occidentalis",5.7,46.63,2.11,22.09952607,NA,NA,0.091608,23.03292289,0.045249839,"3",74.9,0.516,NA,145.155,14.5155,NA,NA,NA
"341","Vanessa_1356","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Magnoliaceae","Magnolia","sororum","Magnolia sororum",7,46.13,1.61,28.65217391,NA,NA,0.082035,19.62576949,0.034901366,"3",178.6,2.299,NA,77.68595,7.768595,NA,NA,NA
"342","Vanessa_1357","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Aquifoliaceae","Ilex","","",NA,46.06,1.18,39.03389831,NA,NA,0.056367,20.93423457,0.025618758,"6",43.8,0.422,NA,103.7915,10.37915,NA,NA,NA
"343","Vanessa_1358","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Lauraceae","Ocotea","austinii","Ocotea austinii",4.2,50.71974134,1.744334884,29.07683715,NA,NA,0.065311,26.70813314,0.034391636,"6",35.2,0.441,NA,79.81859,7.981859,NA,NA,NA
"344","Vanessa_1359","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Fagaceae","Quercus","copeyensis","Quercus copeyensis",5.9,47.9,1.66,28.85542169,NA,NA,0.088622,18.73124055,0.034655532,"2",82.7,0.817,NA,101.224,10.1224,NA,NA,NA
"345","Vanessa_1360","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Theaceae","Cleyera","theaeoides","Cleyera theaeoides",31.8,47.13794692,1.541953488,30.57027808,NA,NA,0.092441,16.68040684,0.032711511,"4",102.3,1.19,NA,85.96639,8.596639,NA,NA,NA
"346","Vanessa_1361","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Rubiaceae","Palicourea","salicifolia","Palicourea salicifolia",5,44.23611882,1.811795349,24.41562666,NA,NA,0.104021,17.41759211,0.040957376,"3",97.5,0.632,NA,154.2722,15.42722,NA,NA,NA
"347","Vanessa_1362","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Pteridophyta","Dicksonia","sellowiana","Dicksonia sellowiana",8.3,47.7,2.21,21.58371041,NA,NA,0.184245,11.9948981,0.046331237,"0",162.5,0.832,NA,195.3125,19.53125,NA,NA,NA
"348","Vanessa_1363","Savegre","SV-1","San_Jose","OTS_Plot","","",9.54941,-83.7995,2430,NA,"Chloranthaceae","Hedyosmum","goudotianum","Hedyosmum goudotianum",5.5,45.67266739,2.63095814,17.35970888,NA,NA,0.082033,32.07194836,0.057604653,"3",205.6,1.841,NA,111.6784,11.16784,NA,NA,NA
